"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","5710","407","null","null","4898","393","null","null","186","107","null","null","0","15","null","null","421","null","227","null","0","15","null","null","77","81","null","null","128","88","null","null","38","56","null","null","90","null","77","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1715","225","null","null","1479","190","null","null","75","48","null","null","0","11","null","null","56","null","37","null","0","11","null","null","10","11","null","null","95","75","null","null","8","13","null","null","87","null","75","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","1813","143","null","null","1410","151","null","null","262","137","null","null","8","13","null","null","99","null","56","null","0","11","null","null","16","14","null","null","18","16","null","null","6","9","null","null","12","null","13","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","2670","245","null","null","2219","246","null","null","319","178","null","null","0","11","null","null","65","null","57","null","0","11","null","null","11","18","null","null","56","56","null","null","0","11","null","null","56","null","56","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","6657","571","null","null","5996","602","null","null","315","315","null","null","0","15","null","null","178","null","143","null","0","15","null","null","29","46","null","null","139","195","null","null","0","15","null","null","139","null","195","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","3235","273","null","null","2949","289","null","null","131","111","null","null","37","57","null","null","34","null","30","null","0","11","null","null","36","40","null","null","48","47","null","null","21","36","null","null","27","null","30","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","3533","470","null","null","3103","440","null","null","109","122","null","null","0","11","null","null","310","null","215","null","0","11","null","null","0","11","null","null","11","18","null","null","0","11","null","null","11","null","18","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","4480","488","null","null","3634","520","null","null","349","206","null","null","0","11","null","null","386","null","181","null","0","11","null","null","49","65","null","null","62","54","null","null","0","11","null","null","62","null","54","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","4907","530","null","null","1786","451","null","null","2827","531","null","null","83","122","null","null","95","null","71","null","0","11","null","null","0","11","null","null","116","127","null","null","11","21","null","null","105","null","129","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","7427","486","null","null","5505","514","null","null","710","209","null","null","0","15","null","null","878","null","337","null","0","15","null","null","224","155","null","null","110","76","null","null","73","57","null","null","37","null","51","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","3657","295","null","null","2892","330","null","null","365","167","null","null","0","11","null","null","156","null","88","null","0","11","null","null","140","129","null","null","104","99","null","null","0","11","null","null","104","null","99","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","4552","488","null","null","3627","448","null","null","131","119","null","null","0","11","null","null","600","null","300","null","0","11","null","null","102","89","null","null","92","75","null","null","9","18","null","null","83","null","76","null",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","3221","330","null","null","2902","347","null","null","25","23","null","null","0","11","null","null","122","null","62","null","0","11","null","null","145","169","null","null","27","33","null","null","0","11","null","null","27","null","33","null",
