"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","3147","null","341","null","2791","347","null","null","116","null","64","null","38","null","53","null","125","null","92","null","0","null","11","null","52","50","null","null","25","null","32","null","0","null","11","null","25","null","32","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","2834","null","300","null","2729","302","null","null","47","null","62","null","0","null","11","null","32","null","39","null","0","null","11","null","0","11","null","null","26","null","34","null","0","null","11","null","26","null","34","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","3673","null","378","null","3031","337","null","null","99","null","76","null","0","null","11","null","320","null","227","null","0","null","11","null","185","158","null","null","38","null","28","null","0","null","11","null","38","null","28","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","4095","null","459","null","3371","441","null","null","164","null","88","null","4","null","7","null","341","null","107","null","0","null","11","null","76","51","null","null","139","null","68","null","20","null","28","null","119","null","61","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","2971","null","339","null","2671","309","null","null","83","null","63","null","5","null","10","null","92","null","52","null","0","null","11","null","12","25","null","null","108","null","67","null","13","null","26","null","95","null","67","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","2091","null","227","null","1789","245","null","null","87","null","52","null","0","null","11","null","204","null","222","null","0","null","11","null","0","11","null","null","11","null","17","null","0","null","11","null","11","null","17","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","3556","null","284","null","3213","318","null","null","109","null","90","null","0","null","11","null","191","null","99","null","14","null","28","null","0","11","null","null","29","null","33","null","0","null","11","null","29","null","33","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","4666","null","477","null","4060","439","null","null","151","null","83","null","16","null","26","null","247","null","130","null","0","null","11","null","94","91","null","null","98","null","103","null","0","null","11","null","98","null","103","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","5562","null","402","null","4910","406","null","null","228","null","110","null","0","null","16","null","290","null","171","null","0","null","16","null","75","94","null","null","59","null","71","null","45","null","67","null","14","null","24","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1702","null","203","null","1467","203","null","null","80","null","53","null","0","null","11","null","63","null","40","null","0","null","11","null","10","11","null","null","82","null","76","null","0","null","11","null","82","null","76","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","1784","null","170","null","1385","169","null","null","254","null","177","null","9","null","16","null","104","null","66","null","0","null","11","null","14","13","null","null","18","null","13","null","4","null","8","null","14","null","11","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","2606","null","327","null","2047","295","null","null","356","null","178","null","0","null","11","null","137","null","84","null","0","null","11","null","15","24","null","null","51","null","79","null","0","null","11","null","51","null","79","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","6446","null","642","null","5683","606","null","null","285","null","276","null","0","null","16","null","269","null","205","null","0","null","16","null","40","48","null","null","169","null","189","null","0","null","16","null","169","null","189","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","3463","null","390","null","3084","408","null","null","177","null","162","null","0","null","11","null","111","null","126","null","0","null","11","null","33","52","null","null","58","null","63","null","32","null","59","null","26","null","31","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","3521","null","405","null","3001","397","null","null","175","null","159","null","0","null","11","null","332","null","197","null","0","null","11","null","0","11","null","null","13","null","21","null","0","null","11","null","13","null","21","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","4496","null","437","null","3564","490","null","null","326","null","200","null","0","null","11","null","489","null","287","null","0","null","11","null","46","58","null","null","71","null","67","null","0","null","11","null","71","null","67","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","4469","null","478","null","1597","410","null","null","2586","null","515","null","118","null","167","null","82","null","60","null","0","null","11","null","0","11","null","null","86","null","111","null","17","null","26","null","69","null","107","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","7811","null","582","null","5659","547","null","null","815","null","219","null","0","null","16","null","1018","null","360","null","0","null","16","null","197","141","null","null","122","null","79","null","64","null","58","null","58","null","65","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","3652","null","312","null","2940","330","null","null","380","null","153","null","21","null","34","null","126","null","67","null","0","null","11","null","147","138","null","null","38","null","42","null","0","null","11","null","38","null","42","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","4551","null","415","null","3747","409","null","null","113","null","106","null","0","null","11","null","554","null","281","null","0","null","11","null","45","58","null","null","92","null","94","null","0","null","11","null","92","null","94","null",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","3268","null","384","null","2935","372","null","null","0","null","11","null","0","null","11","null","119","null","83","null","0","null","11","null","174","178","null","null","40","null","57","null","0","null","11","null","40","null","57","null",
